temps (ms);temps;ACTU;MILIEU;MILIEU;LASER;LASERR
392.87;393.17;36.21;33.49;33.64;32.49;32.39
393.02;393.32;36.31;33.49;33.64;32.49;32.39
393.17;393.47;36.21;33.49;33.64;32.49;32.39
393.32;393.62;36.21;33.49;33.64;32.49;32.39
393.47;393.77;36.31;33.49;33.64;32.49;32.39
393.62;393.92;36.31;33.49;33.64;32.49;32.39
393.77;394.07;36.31;33.49;33.64;32.49;32.39
393.92;394.22;36.31;33.49;33.64;32.49;32.39
394.07;394.37;36.21;33.49;33.64;32.49;32.39
394.22;394.52;36.21;33.49;33.64;32.49;32.39
394.37;394.67;36.31;33.49;33.64;32.49;32.39
394.52;394.82;36.21;33.49;33.64;32.49;32.39
394.67;394.97;36.31;33.49;33.64;32.49;32.39
394.82;395.12;36.21;33.49;33.64;32.49;32.39
394.97;395.27;36.31;33.49;33.64;32.49;32.39
395.12;395.42;36.31;33.49;33.64;32.49;32.39
395.27;395.57;36.21;33.49;33.64;32.49;32.39
395.42;395.72;36.21;33.49;33.64;32.49;32.39
395.57;395.87;36.31;33.49;33.64;32.49;32.39
395.72;396.02;36.31;33.49;33.64;32.49;32.39
395.87;396.17;36.21;33.49;33.64;32.49;32.39
396.02;396.32;36.21;33.49;33.64;32.49;32.39
396.17;396.47;36.21;33.49;33.64;32.49;32.39
396.32;396.62;36.21;33.49;33.64;32.49;32.39
396.47;396.77;36.21;33.49;33.64;32.49;32.39
396.62;396.92;36.21;33.49;33.64;32.49;32.39
396.77;397.07;36.21;33.49;33.64;32.49;32.39
396.92;397.22;36.21;33.49;33.64;32.49;32.39
397.07;397.37;36.21;33.49;33.64;32.49;32.39
397.22;397.52;36.21;33.49;33.64;32.49;32.39
397.37;397.67;36.21;33.49;33.64;32.49;32.39
397.52;397.82;36.21;33.49;33.64;32.49;32.39
397.67;397.97;36.21;33.49;33.64;32.49;32.39
397.82;398.12;36.21;33.4;33.55;32.49;32.39
397.97;398.27;36.21;33.49;33.64;32.49;32.39
398.12;398.42;36.21;33.49;33.64;32.49;32.39
398.27;398.57;36.21;33.4;33.55;32.49;32.39
398.42;398.72;36.21;33.4;33.55;32.49;32.39
398.57;398.87;36.21;33.49;33.64;32.59;32.49
398.72;399.02;36.21;33.49;33.64;32.49;32.39
398.87;399.17;36.21;33.49;33.64;32.49;32.39
399.02;399.32;36.21;33.49;33.64;32.49;32.39
399.17;399.47;36.21;33.4;33.55;32.59;32.49
399.32;399.62;36.21;33.49;33.64;32.49;32.39
399.47;399.77;36.21;33.49;33.64;32.49;32.39
399.62;399.92;36.31;33.49;33.64;32.49;32.39
399.77;400.07;36.21;33.4;33.55;32.59;32.49
399.92;400.22;36.21;33.49;33.64;32.49;32.39
400.07;400.37;36.21;33.49;33.64;32.59;32.49
400.22;400.52;36.21;33.4;33.55;32.49;32.39
400.37;400.67;36.21;33.49;33.64;32.59;32.49
400.52;400.82;36.31;33.49;33.64;32.59;32.49
400.67;400.97;36.21;33.49;33.64;32.59;32.49
400.82;401.12;36.21;33.49;33.64;32.49;32.39
400.97;401.27;36.21;33.49;33.64;32.59;32.49
401.12;401.42;36.21;33.49;33.64;32.49;32.39
401.27;401.57;36.21;33.49;33.64;32.49;32.39
401.42;401.72;36.21;33.49;33.64;32.59;32.49
401.57;401.87;36.31;33.49;33.64;32.59;32.49
401.72;402.02;36.31;33.49;33.64;32.59;32.49
401.87;402.17;36.31;33.49;33.64;32.49;32.39
402.02;402.32;36.21;33.49;33.64;32.59;32.49
402.17;402.47;36.31;33.49;33.64;32.49;32.39
402.32;402.62;36.31;33.49;33.64;32.59;32.49
402.47;402.77;36.31;33.49;33.64;32.49;32.39
402.62;402.92;36.31;33.49;33.64;32.49;32.39
402.77;403.07;36.31;33.49;33.64;32.59;32.49
402.92;403.22;36.31;33.49;33.64;32.59;32.49
403.07;403.37;36.31;33.49;33.64;32.49;32.39
403.22;403.52;36.31;33.49;33.64;32.49;32.39
403.37;403.67;36.31;33.49;33.64;32.49;32.39
403.52;403.82;36.31;33.49;33.64;32.49;32.39
403.67;403.97;36.41;33.49;33.64;32.49;32.39
403.82;404.12;36.31;33.49;33.64;32.59;32.49
403.97;404.27;36.31;33.49;33.64;32.59;32.49
404.12;404.42;36.31;33.49;33.64;32.49;32.39
404.27;404.57;36.31;33.49;33.64;32.49;32.39
404.42;404.72;36.31;33.49;33.64;32.49;32.39
404.57;404.87;36.31;33.49;33.64;32.49;32.39
404.72;405.02;36.31;33.49;33.64;32.59;32.49
404.87;405.17;36.31;33.49;33.64;32.49;32.39
405.02;405.32;36.31;33.49;33.64;32.49;32.39
405.17;405.47;36.31;33.59;33.74;32.59;32.49
405.32;405.62;36.31;33.49;33.64;32.59;32.49
405.47;405.77;36.31;33.49;33.64;32.49;32.39
405.62;405.92;36.31;33.49;33.64;32.59;32.49
405.77;406.07;36.31;33.49;33.64;32.59;32.49
405.92;406.22;36.31;33.49;33.64;32.59;32.49
406.07;406.37;36.31;33.49;33.64;32.49;32.39
406.22;406.52;36.31;33.49;33.64;32.59;32.49
406.37;406.67;36.31;33.49;33.64;32.59;32.49
406.52;406.82;36.31;33.59;33.74;32.59;32.49
406.67;406.97;36.31;33.49;33.64;32.59;32.49
406.82;407.12;36.31;33.49;33.64;32.49;32.39
406.97;407.27;36.31;33.49;33.64;32.59;32.49
407.12;407.42;36.31;33.49;33.64;32.59;32.49
407.27;407.57;36.31;33.49;33.64;32.59;32.49
407.42;407.72;36.31;33.49;33.64;32.59;32.49
407.57;407.87;36.31;33.59;33.74;32.59;32.49
407.72;408.02;36.31;33.49;33.64;32.59;32.49
407.87;408.17;36.31;33.49;33.64;32.59;32.49
408.02;408.32;36.31;33.49;33.64;32.59;32.49
408.17;408.47;36.31;33.49;33.64;32.59;32.49
408.32;408.62;36.31;33.49;33.64;32.59;32.49
408.47;408.77;36.31;33.49;33.64;32.59;32.49
408.62;408.92;36.31;33.49;33.64;32.59;32.49
408.77;409.07;36.31;33.49;33.64;32.59;32.49
408.92;409.22;36.31;33.49;33.64;32.68;32.58
409.07;409.37;36.31;33.49;33.64;32.59;32.49
409.22;409.52;36.31;33.49;33.64;32.59;32.49
409.37;409.67;36.31;33.49;33.64;32.59;32.49
409.52;409.82;36.31;33.49;33.64;32.59;32.49
409.67;409.97;36.31;33.49;33.64;32.59;32.49
409.82;410.12;36.31;33.49;33.64;32.59;32.49
409.97;410.27;36.31;33.49;33.64;32.59;32.49
410.12;410.42;36.31;33.49;33.64;32.59;32.49
410.27;410.57;36.31;33.49;33.64;32.59;32.49
410.42;410.72;36.31;33.49;33.64;32.59;32.49
410.57;410.87;36.31;33.49;33.64;32.59;32.49
410.72;411.02;36.31;33.49;33.64;32.59;32.49
410.87;411.17;36.31;33.49;33.64;32.59;32.49
411.02;411.32;36.41;33.49;33.64;32.59;32.49
411.17;411.47;36.31;33.49;33.64;32.59;32.49
411.32;411.62;36.31;33.49;33.64;32.59;32.49
411.47;411.77;36.31;33.49;33.64;32.59;32.49
411.62;411.92;36.31;33.49;33.64;32.59;32.49
411.77;412.07;36.31;33.49;33.64;32.59;32.49
411.92;412.22;36.31;33.49;33.64;32.59;32.49
412.07;412.37;36.31;33.49;33.64;32.59;32.49
412.22;412.52;36.31;33.49;33.64;32.59;32.49
412.37;412.67;36.31;33.49;33.64;32.59;32.49
412.52;412.82;36.31;33.49;33.64;32.68;32.58
412.67;412.97;36.31;33.49;33.64;32.59;32.49
412.82;413.12;36.31;33.49;33.64;32.68;32.58
412.97;413.27;36.31;33.49;33.64;32.68;32.58
413.12;413.42;36.31;33.49;33.64;32.59;32.49
413.27;413.57;36.31;33.59;33.74;32.59;32.49
413.42;413.72;36.31;33.59;33.74;32.59;32.49
413.57;413.87;36.31;33.49;33.64;32.59;32.49
413.72;414.02;36.31;33.49;33.64;32.59;32.49
413.87;414.17;36.31;33.59;33.74;32.59;32.49
414.02;414.32;36.41;33.49;33.64;32.59;32.49
414.17;414.47;36.31;33.59;33.74;32.59;32.49
414.32;414.62;36.31;33.59;33.74;32.59;32.49
414.47;414.77;36.31;33.59;33.74;32.59;32.49
414.62;414.92;36.31;33.59;33.74;32.59;32.49
414.77;415.07;36.41;33.49;33.64;32.59;32.49
414.92;415.22;36.41;33.49;33.64;32.59;32.49
415.07;415.37;36.31;33.59;33.74;32.59;32.49
415.22;415.52;36.31;33.59;33.74;32.68;32.58
415.37;415.67;36.31;33.59;33.74;32.59;32.49
415.52;415.82;36.31;33.49;33.64;32.68;32.58
415.67;415.97;36.31;33.59;33.74;32.59;32.49
415.82;416.12;36.31;33.59;33.74;32.59;32.49
415.97;416.27;36.31;33.59;33.74;32.59;32.49
416.12;416.42;36.31;33.59;33.74;32.59;32.49
416.27;416.57;36.31;33.49;33.64;32.59;32.49
416.42;416.72;36.31;33.59;33.74;32.59;32.49
416.57;416.87;36.31;33.59;33.74;32.59;32.49
416.72;417.02;36.31;33.59;33.74;32.59;32.49
416.87;417.17;36.31;33.59;33.74;32.68;32.58
417.02;417.32;36.31;33.59;33.74;32.59;32.49
417.17;417.47;36.31;33.59;33.74;32.59;32.49
417.32;417.62;36.31;33.59;33.74;32.59;32.49
417.47;417.77;36.31;33.59;33.74;32.68;32.58
417.62;417.92;36.31;33.49;33.64;32.59;32.49
417.77;418.07;36.31;33.59;33.74;32.59;32.49
417.92;418.22;36.31;33.49;33.64;32.59;32.49
418.07;418.37;36.31;33.59;33.74;32.68;32.58
418.22;418.52;36.31;33.59;33.74;32.68;32.58
418.37;418.67;36.31;33.59;33.74;32.68;32.58
418.52;418.82;36.31;33.59;33.74;32.59;32.49
418.67;418.97;36.31;33.59;33.74;32.68;32.58
418.82;419.12;36.31;33.59;33.74;32.68;32.58
418.97;419.27;36.31;33.59;33.74;32.59;32.49
419.12;419.42;36.21;33.59;33.74;32.59;32.49
419.27;419.57;36.31;33.59;33.74;32.59;32.49
419.42;419.72;36.31;33.59;33.74;32.68;32.58
419.56;419.86;36.31;33.59;33.74;32.59;32.49
419.72;420.02;36.31;33.59;33.74;32.68;32.58
419.87;420.17;36.31;33.59;33.74;32.68;32.58
420.02;420.32;36.31;33.59;33.74;32.59;32.49
420.17;420.47;36.31;33.59;33.74;32.68;32.58
420.32;420.62;36.31;33.59;33.74;32.68;32.58
420.47;420.77;36.31;33.69;33.84;32.68;32.58
420.62;420.92;36.31;33.59;33.74;32.59;32.49
420.77;421.07;36.31;33.59;33.74;32.68;32.58
420.92;421.22;36.31;33.59;33.74;32.68;32.58
421.06;421.36;36.31;33.59;33.74;32.68;32.58
421.22;421.52;36.31;33.59;33.74;32.59;32.49
421.37;421.67;36.31;33.59;33.74;32.68;32.58
421.52;421.82;36.31;33.59;33.74;32.68;32.58
421.66;421.96;36.31;33.59;33.74;32.68;32.58
421.81;422.11;36.31;33.59;33.74;32.68;32.58
421.96;422.26;36.31;33.59;33.74;32.68;32.58
422.12;422.42;36.31;33.59;33.74;32.68;32.58
422.26;422.56;36.31;33.59;33.74;32.59;32.49
422.42;422.72;36.31;33.59;33.74;32.68;32.58
422.56;422.86;36.31;33.59;33.74;32.68;32.58
422.72;423.02;36.31;33.69;33.84;32.68;32.58
422.86;423.16;36.31;33.59;33.74;32.59;32.49
423.01;423.31;36.31;33.59;33.74;32.68;32.58
423.16;423.46;36.31;33.59;33.74;32.68;32.58
423.31;423.61;36.31;33.59;33.74;32.68;32.58
423.46;423.76;36.31;33.59;33.74;32.68;32.58
423.61;423.91;36.31;33.59;33.74;32.68;32.58
423.77;424.07;36.31;33.59;33.74;32.68;32.58
423.91;424.21;36.31;33.59;33.74;32.68;32.58
424.06;424.36;36.31;33.59;33.74;32.68;32.58
424.21;424.51;36.31;33.59;33.74;32.68;32.58
424.36;424.66;36.31;33.59;33.74;32.68;32.58
424.51;424.81;36.31;33.59;33.74;32.68;32.58
424.66;424.96;36.31;33.59;33.74;32.68;32.58
424.81;425.11;36.31;33.59;33.74;32.68;32.58
424.96;425.26;36.31;33.59;33.74;32.68;32.58
425.11;425.41;36.21;33.59;33.74;32.68;32.58
425.26;425.56;36.31;33.59;33.74;32.68;32.58
425.41;425.71;36.31;33.59;33.74;32.68;32.58
425.56;425.86;36.31;33.59;33.74;32.68;32.58
425.71;426.01;36.31;33.59;33.74;32.68;32.58
425.86;426.16;36.21;33.59;33.74;32.68;32.58
426.01;426.31;36.31;33.59;33.74;32.68;32.58
426.16;426.46;36.21;33.59;33.74;32.68;32.58
426.31;426.61;36.31;33.59;33.74;32.68;32.58
426.46;426.76;36.31;33.59;33.74;32.68;32.58
426.61;426.91;36.21;33.59;33.74;32.68;32.58
426.76;427.06;36.21;33.59;33.74;32.68;32.58
426.91;427.21;36.21;33.59;33.74;32.68;32.58
427.06;427.36;36.21;33.59;33.74;32.68;32.58
427.21;427.51;36.21;33.59;33.74;32.59;32.49
427.36;427.66;36.31;33.59;33.74;32.68;32.58
427.51;427.81;36.31;33.59;33.74;32.68;32.58
427.66;427.96;36.21;33.59;33.74;32.59;32.49
427.81;428.11;36.21;33.59;33.74;32.68;32.58
427.96;428.26;36.31;33.59;33.74;32.59;32.49
428.11;428.41;36.21;33.59;33.74;32.68;32.58
428.26;428.56;36.31;33.59;33.74;32.68;32.58
428.41;428.71;36.31;33.59;33.74;32.68;32.58
428.56;428.86;36.21;33.49;33.64;32.68;32.58
428.71;429.01;36.21;33.59;33.74;32.68;32.58
428.86;429.16;36.21;33.59;33.74;32.68;32.58
429.01;429.31;36.21;33.59;33.74;32.68;32.58
429.16;429.46;36.21;33.59;33.74;32.68;32.58
429.31;429.61;36.21;33.59;33.74;32.68;32.58
429.46;429.76;36.21;33.59;33.74;32.68;32.58
429.61;429.91;36.21;33.59;33.74;32.78;32.68
429.76;430.06;36.21;33.59;33.74;32.68;32.58
429.91;430.21;36.21;33.59;33.74;32.78;32.68
430.06;430.36;36.21;33.59;33.74;32.68;32.58
430.21;430.51;36.21;33.59;33.74;32.78;32.68
430.36;430.66;36.21;33.59;33.74;32.68;32.58
430.51;430.81;36.21;33.59;33.74;32.68;32.58
430.66;430.96;36.21;33.59;33.74;32.68;32.58
430.81;431.11;36.21;33.59;33.74;32.68;32.58
430.96;431.26;36.21;33.59;33.74;32.68;32.58
431.11;431.41;36.21;33.59;33.74;32.68;32.58
431.26;431.56;36.21;33.59;33.74;32.68;32.58
431.41;431.71;36.21;33.69;33.84;32.68;32.58
431.56;431.86;36.21;33.69;33.84;32.68;32.58
431.71;432.01;36.21;33.59;33.74;32.68;32.58
431.86;432.16;36.31;33.69;33.84;32.68;32.58
432.01;432.31;36.31;33.59;33.74;32.68;32.58
432.16;432.46;36.21;33.59;33.74;32.68;32.58
432.31;432.61;36.31;33.69;33.84;32.68;32.58
432.46;432.76;36.31;33.59;33.74;32.68;32.58
432.61;432.91;36.31;33.69;33.84;32.68;32.58
432.76;433.06;36.31;33.59;33.74;32.68;32.58
432.91;433.21;36.31;33.69;33.84;32.68;32.58
433.06;433.36;36.31;33.69;33.84;32.68;32.58
433.21;433.51;36.31;33.69;33.84;32.68;32.58
433.36;433.66;36.31;33.59;33.74;32.68;32.58
433.51;433.81;36.31;33.69;33.84;32.68;32.58
433.66;433.96;36.31;33.69;33.84;32.78;32.68
433.81;434.11;36.41;33.69;33.84;32.68;32.58
433.96;434.26;36.41;33.69;33.84;32.78;32.68
434.11;434.41;36.31;33.69;33.84;32.68;32.58
434.26;434.56;36.31;33.69;33.84;32.68;32.58
434.41;434.71;36.31;33.69;33.84;32.68;32.58
434.56;434.86;36.41;33.69;33.84;32.78;32.68
434.71;435.01;36.41;33.69;33.84;32.78;32.68
434.86;435.16;36.41;33.69;33.84;32.78;32.68
435.01;435.31;36.41;33.69;33.84;32.68;32.58
435.16;435.46;36.41;33.69;33.84;32.68;32.58
435.31;435.61;36.41;33.69;33.84;32.68;32.58
435.46;435.76;36.41;33.69;33.84;32.68;32.58
435.61;435.91;36.41;33.78;33.93;32.68;32.58
435.76;436.06;36.41;33.69;33.84;32.68;32.58
435.91;436.21;36.41;33.69;33.84;32.68;32.58
436.06;436.36;36.41;33.69;33.84;32.68;32.58
436.21;436.51;36.41;33.78;33.93;32.68;32.58
436.36;436.66;36.41;33.69;33.84;32.68;32.58
436.51;436.81;36.41;33.69;33.84;32.68;32.58
436.66;436.96;36.41;33.69;33.84;32.68;32.58
436.81;437.11;36.41;33.69;33.84;32.68;32.58
436.96;437.26;36.41;33.69;33.84;32.68;32.58
437.11;437.41;36.41;33.69;33.84;32.68;32.58
437.26;437.56;36.41;33.69;33.84;32.68;32.58
437.41;437.71;36.31;33.78;33.93;32.68;32.58
437.56;437.86;36.41;33.78;33.93;32.68;32.58
437.71;438.01;36.41;33.78;33.93;32.68;32.58
437.86;438.16;36.41;33.69;33.84;32.68;32.58
438.01;438.31;36.41;33.69;33.84;32.68;32.58
438.16;438.46;36.41;33.78;33.93;32.68;32.58
438.31;438.61;36.41;33.69;33.84;32.68;32.58
438.46;438.76;36.41;33.69;33.84;32.68;32.58
438.61;438.91;36.41;33.69;33.84;32.78;32.68
438.76;439.06;36.41;33.78;33.93;32.68;32.58
438.91;439.21;36.41;33.69;33.84;32.68;32.58
439.06;439.36;36.41;33.69;33.84;32.68;32.58
439.21;439.51;36.41;33.69;33.84;32.78;32.68
439.36;439.66;36.41;33.69;33.84;32.68;32.58
439.51;439.81;36.41;33.69;33.84;32.78;32.68
439.66;439.96;36.41;33.69;33.84;32.68;32.58
439.81;440.11;36.41;33.69;33.84;32.78;32.68
439.96;440.26;36.41;33.69;33.84;32.68;32.58
440.11;440.41;36.41;33.69;33.84;32.68;32.58
440.26;440.56;36.41;33.69;33.84;32.68;32.58
440.41;440.71;36.41;33.78;33.93;32.78;32.68
440.56;440.86;36.41;33.69;33.84;32.78;32.68
440.71;441.01;36.41;33.78;33.93;32.68;32.58
440.86;441.16;36.41;33.78;33.93;32.68;32.58
441.01;441.31;36.41;33.69;33.84;32.68;32.58
441.16;441.46;36.41;33.69;33.84;32.68;32.58
441.31;441.61;36.41;33.78;33.93;32.78;32.68
441.46;441.76;36.41;33.78;33.93;32.78;32.68
441.61;441.91;36.51;33.78;33.93;32.68;32.58
441.76;442.06;36.51;33.78;33.93;32.78;32.68
441.91;442.21;36.41;33.69;33.84;32.68;32.58
442.06;442.36;36.41;33.78;33.93;32.68;32.58
442.21;442.51;36.41;33.78;33.93;32.78;32.68
442.36;442.66;36.51;33.78;33.93;32.68;32.58
442.51;442.81;36.51;33.69;33.84;32.68;32.58
442.66;442.96;36.41;33.78;33.93;32.68;32.58
442.81;443.11;36.41;33.78;33.93;32.68;32.58
442.96;443.26;36.51;33.78;33.93;32.68;32.58
443.11;443.41;36.41;33.69;33.84;32.78;32.68
443.26;443.56;36.41;33.78;33.93;32.78;32.68
443.41;443.71;36.41;33.78;33.93;32.78;32.68
443.56;443.86;36.51;33.78;33.93;32.68;32.58
443.71;444.01;36.51;33.78;33.93;32.68;32.58
443.86;444.16;36.51;33.69;33.84;32.68;32.58
444.01;444.31;36.51;33.69;33.84;32.68;32.58
444.16;444.46;36.51;33.78;33.93;32.68;32.58
444.31;444.61;36.51;33.69;33.84;32.68;32.58
444.46;444.76;36.51;33.69;33.84;32.68;32.58
444.61;444.91;36.51;33.78;33.93;32.68;32.58
444.76;445.06;36.51;33.78;33.93;32.68;32.58
444.91;445.21;36.51;33.78;33.93;32.68;32.58
445.06;445.36;36.51;33.78;33.93;32.68;32.58
445.21;445.51;36.51;33.78;33.93;32.68;32.58
445.36;445.66;36.51;33.78;33.93;32.68;32.58
445.51;445.81;36.61;33.78;33.93;32.68;32.58
445.66;445.96;36.51;33.78;33.93;32.68;32.58
445.81;446.11;36.51;33.78;33.93;32.68;32.58
445.96;446.26;36.61;33.78;33.93;32.68;32.58
446.11;446.41;36.51;33.78;33.93;32.68;32.58
446.26;446.56;36.51;33.78;33.93;32.68;32.58
446.41;446.71;36.61;33.78;33.93;32.68;32.58
446.56;446.86;36.51;33.78;33.93;32.68;32.58
446.71;447.01;36.61;33.78;33.93;32.68;32.58
446.86;447.16;36.61;33.78;33.93;32.68;32.58
447.01;447.31;36.61;33.78;33.93;32.68;32.58
447.16;447.46;36.61;33.78;33.93;32.68;32.58
447.31;447.61;36.61;33.78;33.93;32.59;32.49
447.46;447.76;36.61;33.78;33.93;32.59;32.49
447.61;447.91;36.61;33.78;33.93;32.68;32.58
447.76;448.06;36.71;33.78;33.93;32.68;32.58
447.91;448.21;36.61;33.78;33.93;32.68;32.58
448.06;448.36;36.61;33.78;33.93;32.68;32.58
448.21;448.51;36.61;33.78;33.93;32.68;32.58
448.36;448.66;36.61;33.78;33.93;32.68;32.58
448.51;448.81;36.61;33.78;33.93;32.68;32.58
448.66;448.96;36.61;33.78;33.93;32.59;32.49
448.81;449.11;36.61;33.78;33.93;32.59;32.49
448.96;449.26;36.61;33.78;33.93;32.68;32.58
449.11;449.41;36.61;33.78;33.93;32.68;32.58
449.26;449.56;36.61;33.88;34.03;32.68;32.58
449.4;449.7;36.61;33.78;33.93;32.68;32.58
449.56;449.86;36.61;33.78;33.93;32.59;32.49
449.71;450.01;36.61;33.78;33.93;32.68;32.58
449.86;450.16;36.61;33.78;33.93;32.68;32.58
450.01;450.31;36.61;33.78;33.93;32.68;32.58
450.16;450.46;36.61;33.88;34.03;32.59;32.49
450.31;450.61;36.71;33.78;33.93;32.68;32.58
450.46;450.76;36.61;33.78;33.93;32.68;32.58
450.61;450.91;36.61;33.78;33.93;32.68;32.58
450.75;451.05;36.61;33.88;34.03;32.68;32.58
450.91;451.21;36.61;33.78;33.93;32.68;32.58
451.06;451.36;36.71;33.78;33.93;32.68;32.58
451.21;451.51;36.61;33.88;34.03;32.68;32.58
451.36;451.66;36.71;33.88;34.03;32.68;32.58
451.51;451.81;36.71;33.88;34.03;32.68;32.58
451.65;451.95;36.61;33.78;33.93;32.59;32.49
451.81;452.11;36.61;33.78;33.93;32.68;32.58
451.96;452.26;36.61;33.88;34.03;32.68;32.58
452.11;452.41;36.71;33.88;34.03;32.68;32.58
452.25;452.55;36.61;33.78;33.93;32.68;32.58
452.4;452.7;36.61;33.78;33.93;32.68;32.58
452.56;452.86;36.61;33.88;34.03;32.68;32.58
452.71;453.01;36.71;33.88;34.03;32.59;32.49
452.85;453.15;36.71;33.88;34.03;32.68;32.58
453;453.3;36.71;33.78;33.93;32.68;32.58
453.15;453.45;36.61;33.78;33.93;32.59;32.49
453.31;453.61;36.61;33.78;33.93;32.59;32.49
453.45;453.75;36.61;33.88;34.03;32.59;32.49
453.61;453.91;36.61;33.78;33.93;32.68;32.58
453.75;454.05;36.61;33.78;33.93;32.68;32.58
453.9;454.2;36.61;33.78;33.93;32.68;32.58
454.05;454.35;36.61;33.78;33.93;32.59;32.49
454.2;454.5;36.61;33.78;33.93;32.68;32.58
454.35;454.65;36.61;33.78;33.93;32.68;32.58
454.5;454.8;36.61;33.88;34.03;32.59;32.49
454.65;454.95;36.61;33.78;33.93;32.59;32.49
454.8;455.1;36.61;33.78;33.93;32.68;32.58
454.96;455.26;36.61;33.78;33.93;32.68;32.58
455.1;455.4;36.61;33.88;34.03;32.68;32.58
455.25;455.55;36.61;33.78;33.93;32.68;32.58
455.4;455.7;36.51;33.78;33.93;32.59;32.49
455.55;455.85;36.61;33.88;34.03;32.68;32.58
455.7;456;36.61;33.78;33.93;32.68;32.58
455.85;456.15;36.51;33.78;33.93;32.68;32.58
456;456.3;36.51;33.78;33.93;32.68;32.58
456.15;456.45;36.61;33.78;33.93;32.68;32.58
456.3;456.6;36.61;33.78;33.93;32.68;32.58
456.45;456.75;36.51;33.78;33.93;32.68;32.58
456.6;456.9;36.51;33.78;33.93;32.68;32.58
456.75;457.05;36.51;33.78;33.93;32.68;32.58
456.9;457.2;36.51;33.78;33.93;32.68;32.58
457.05;457.35;36.61;33.78;33.93;32.68;32.58
457.2;457.5;36.51;33.78;33.93;32.59;32.49
457.35;457.65;36.51;33.78;33.93;32.68;32.58
457.5;457.8;36.51;33.78;33.93;32.68;32.58
457.65;457.95;36.61;33.88;34.03;32.68;32.58
457.8;458.1;36.51;33.78;33.93;32.68;32.58
457.95;458.25;36.51;33.78;33.93;32.68;32.58
458.1;458.4;36.61;33.78;33.93;32.68;32.58
458.25;458.55;36.51;33.78;33.93;32.68;32.58
458.4;458.7;36.51;33.78;33.93;32.68;32.58
458.55;458.85;36.51;33.78;33.93;32.68;32.58
458.7;459;36.61;33.78;33.93;32.68;32.58
458.85;459.15;36.51;33.78;33.93;32.68;32.58
459;459.3;36.51;33.78;33.93;32.68;32.58
459.15;459.45;36.51;33.78;33.93;32.78;32.68
459.3;459.6;36.61;33.78;33.93;32.68;32.58
459.45;459.75;36.51;33.88;34.03;32.68;32.58
459.6;459.9;36.51;33.78;33.93;32.68;32.58
459.75;460.05;36.51;33.78;33.93;32.68;32.58
459.9;460.2;36.51;33.78;33.93;32.68;32.58
460.05;460.35;36.51;33.78;33.93;32.68;32.58
460.2;460.5;36.51;33.78;33.93;32.78;32.68
460.35;460.65;36.61;33.78;33.93;32.78;32.68
460.5;460.8;36.51;33.78;33.93;32.68;32.58
460.65;460.95;36.51;33.78;33.93;32.68;32.58
460.8;461.1;36.51;33.78;33.93;32.78;32.68
460.95;461.25;36.61;33.78;33.93;32.78;32.68
461.1;461.4;36.51;33.78;33.93;32.78;32.68
461.25;461.55;36.61;33.78;33.93;32.78;32.68
461.4;461.7;36.61;33.78;33.93;32.78;32.68
461.55;461.85;36.51;33.78;33.93;32.78;32.68
461.7;462;36.51;33.78;33.93;32.78;32.68
461.85;462.15;36.51;33.78;33.93;32.78;32.68
462;462.3;36.61;33.78;33.93;32.78;32.68
462.15;462.45;36.61;33.78;33.93;32.88;32.78
462.3;462.6;36.51;33.78;33.93;32.78;32.68
462.45;462.75;36.51;33.78;33.93;32.78;32.68
462.6;462.9;36.61;33.78;33.93;32.78;32.68
462.75;463.05;36.61;33.78;33.93;32.88;32.78
462.9;463.2;36.61;33.69;33.84;32.78;32.68
463.05;463.35;36.61;33.78;33.93;32.78;32.68
463.2;463.5;36.61;33.78;33.93;32.78;32.68
463.35;463.65;36.61;33.78;33.93;32.78;32.68
463.5;463.8;36.61;33.69;33.84;32.78;32.68
463.65;463.95;36.61;33.78;33.93;32.78;32.68
463.8;464.1;36.61;33.78;33.93;32.78;32.68
463.95;464.25;36.61;33.78;33.93;32.68;32.58
464.1;464.4;36.61;33.78;33.93;32.78;32.68
464.25;464.55;36.61;33.78;33.93;32.78;32.68
464.4;464.7;36.61;33.88;34.03;32.88;32.78
464.55;464.85;36.61;33.78;33.93;32.78;32.68
464.7;465;36.61;33.78;33.93;32.78;32.68
464.85;465.15;36.61;33.78;33.93;32.78;32.68
465;465.3;36.61;33.78;33.93;32.78;32.68
465.15;465.45;36.61;33.78;33.93;32.78;32.68
465.3;465.6;36.61;33.88;34.03;32.78;32.68
465.45;465.75;36.61;33.78;33.93;32.78;32.68
465.6;465.9;36.61;33.88;34.03;32.78;32.68
465.75;466.05;36.61;33.78;33.93;32.78;32.68
465.9;466.2;36.61;33.88;34.03;32.78;32.68
466.05;466.35;36.61;33.78;33.93;32.78;32.68
466.2;466.5;36.61;33.88;34.03;32.78;32.68
466.35;466.65;36.61;33.88;34.03;32.78;32.68
466.5;466.8;36.61;33.88;34.03;32.78;32.68
466.65;466.95;36.61;33.78;33.93;32.78;32.68
466.8;467.1;36.61;33.78;33.93;32.78;32.68
466.95;467.25;36.61;33.88;34.03;32.78;32.68
467.1;467.4;36.61;33.88;34.03;32.78;32.68
467.25;467.55;36.61;33.78;33.93;32.78;32.68
467.4;467.7;36.61;33.88;34.03;32.78;32.68
467.55;467.85;36.61;33.88;34.03;32.78;32.68
